1.223558	0.13253923	-2.7445111	-0.76095545	1.888019	0.7928472	1.8704145	-1.2132026	0.20339715	-0.91483164	2.1059084	1.3358827	-1.8616387	0.93103296	-1.7787108	-0.71915114	0.59285617	1.8004128	-0.61336994	-1.9755912	-0.87955254	-2.0267818	-1.476609	1.3094813	-1.143358	-1.476909	1.6891658	-4.2697697	1.9755924	-0.65168685
1.1659323	0.0693971	0.34744558	-3.3524592	-1.495744	-0.55364513	-3.4914145	2.8580105	-0.79007703	0.7783356	1.9130214	-1.3655453	1.1124076	-0.20136228	-1.0473138	1.575717	0.6688114	1.2285526	-2.3922284	-1.2378829	0.86667097	0.60502213	2.7994654	-1.1512704	-4.56311	-1.8533652	-1.1807835	-1.6675965	0.71540844	-0.78133583
-1.6845223	3.1072376	-1.3606331	1.0874865	2.6850274	-2.4316988	-2.5897648	2.2296848	-0.11699785	-2.6107366	-0.31595597	-1.7275941	1.9000099	1.2889513	0.08952033	-1.0203165	1.2574638	-2.7250416	0.4660763	1.5343257	0.6837951	0.11499786	1.3023913	-1.5583454	-0.59970576	-1.547717	2.1638913	-1.0906876	-1.7501835	1.3032303
1.7876691	-1.5006015	-2.822443	-2.3167338	0.11845684	-1.3001101	0.55649585	-0.7889986	-2.2258818	2.4600015	1.4074483	-0.8402831	2.0612032	-1.751311	-2.1861374	-0.79680234	-1.6388842	-1.5982884	-1.3696795	1.2031286	2.2590103	-1.1836516	1.5042051	-1.7274295	-2.1001575	1.514769	2.2808204	0.068986826	2.029488	-1.2015588
2.4051938	-2.3310666	-2.3819838	2.4621162	1.1990578	-2.904886	-0.4643049	-2.0335093	1.8742262	-0.7023726	-1.360008	-0.15965757	0.9908523	1.2803018	-0.55428356	-0.595209	-1.3881736	2.0505633	-1.660234	-1.3987193	-2.3462756	-0.78805536	-1.768811	2.96143	1.2412143	-2.2047403	-1.2251853	-1.5758715	0.9016531	-2.2566745
3.1019619	-2.5658543	-1.4287467	-0.87972957	1.7927201	0.3332321	1.9281635	1.1590867	2.7968738	-1.336808	1.6643568	1.9278431	2.0845973	1.2329925	-0.88530695	1.3834136	-1.0350914	-1.7120801	-2.0597136	3.4392395	1.8489802	1.4313693	2.4305134	-3.47981	-1.759794	1.0928676	0.056092452	1.8319272	-0.38969117	2.1697106
-1.4263053	-1.5907255	0.7509	0.55037314	0.76214725	1.3833599	1.5084941	0.014836788	1.8162775	-1.9606081	-0.3745692	-0.62261695	-1.7076074	-0.21044277	-1.0223517	-0.031926073	0.18396893	1.8530746	1.2692564	-1.7842379	-2.5193262	-1.3107873	-1.8893836	-2.9155073	0.6898674	1.7175035	1.4373384	-0.10585586	0.8707593	-0.45772317
2.220449	-2.7431767	0.016960237	1.0905837	-2.1389563	0.5679475	3.0733213	-0.9283459	1.1954137	0.5403549	-0.8208931	-1.8779653	-2.4440904	-0.7143196	1.5538372	-2.2048569	-0.7888599	-0.7562807	2.1718078	-1.2748898	1.222654	1.8919668	-0.34248218	1.8877124	-0.6683597	2.3191772	-2.0596504	1.4828514	-0.6721778	0.44136056
-0.20479482	-2.2082717	1.0389777	-0.7064621	-2.3696387	-0.99184865	0.074734084	-0.27763498	2.0895202	-1.988446	2.1382506	1.973261	-2.3892727	0.8962692	-1.6930327	-1.2990826	1.5332569	-1.1868923	1.5805607	1.3881627	1.7983298	-0.0445874	-1.811009	-1.4583076	1.8391801	-1.0770233	0.24931116	-1.5203555	-1.2378484	-0.74639165
2.9066708	0.98041266	-0.012582312	-0.38425222	-0.9876674	0.465006	1.5380315	1.4909737	-3.6289957	-0.030951785	0.7311196	0.76188207	-0.41007772	-0.9837768	0.99052376	-3.2313128	-1.7389995	0.25699827	-2.6182752	-0.41000015	0.10515128	-1.4540288	-4.3005233	2.330144	-0.022821417	0.81428796	0.49811098	0.118314065	-2.0816462	0.8029381
