0.9295905	-1.7357602	0.28379	0.35627434	1.0438193	1.049115	-0.5368088	0.11470815	-0.36164355	-0.9832172	1.2034845	1.0309933	-0.14083645	1.2356366	0.8589576	-1.2544878	0.92357683	0.11625142	1.5578753	-1.2099812	-2.249326	-0.19275692	-0.5178188	-0.3947701	1.5351464	0.7894454	-2.2650971	-1.2632049	0.46568292	0.16471295
-0.68524724	-1.2910781	0.9408921	-0.156153	1.0588089	-0.27999702	-1.0354807	1.1765879	-0.97034633	-0.84505576	-2.380138	-1.0210452	1.7166029	-1.2637787	0.3951284	0.9029004	-0.40276846	1.1977406	-0.29645976	0.9104551	0.7017152	-1.7298723	1.8086643	2.2237196	0.97005296	-0.6418538	-0.51596856	0.8470385	-0.47705394	0.70177233
1.0534185	0.7875113	2.5660422	2.4885316	1.1264558	0.27787212	-2.1831157	-0.1513792	1.6730657	2.5621274	-1.5154117	-1.202268	0.121311516	-2.2692173	-1.0663191	-1.2622317	1.3893536	-1.0581229	-0.2683975	-0.65552616	2.7784643	-2.3989785	1.4488715	1.4461622	1.1873913	-0.13600887	0.38977632	0.597737	1.0691267	0.80327576
1.197878	1.0942796	-0.2834724	-2.4122682	-1.9155824	1.5608081	1.2086456	-0.86343056	1.0745453	-1.8124496	1.8075349	-0.48847178	-0.94743407	0.99248904	1.3666096	-0.5000104	-0.6451825	-0.42886665	-1.2892021	-3.1978605	1.8325673	1.5200154	1.5591993	0.6519057	1.0940335	1.4730908	0.43052915	1.2671387	0.67396843	-0.8267969
-1.4101174	-0.57972777	-0.047849648	-1.8337364	0.84632033	-0.9549552	0.98621655	0.6495725	1.2320867	0.2575879	-1.952919	1.0252734	0.18562649	-1.2865982	-1.0228444	1.3074598	-1.2425896	0.5272909	1.9538374	-1.2575462	-0.9198091	-0.17976728	2.2315204	1.8288741	-0.92748517	-3.0454097	1.0065167	0.3949064	-0.33866322	-0.33351856
-0.1440469	2.3328807	0.7992601	1.4314604	-2.1810858	-1.8064883	-0.18160392	0.40028238	-1.6656612	1.0698448	-1.3199553	0.70727503	1.5445573	-0.79865015	-0.85570097	2.0167572	0.82390594	0.2189742	-1.3759625	-1.6452233	1.0194267	1.3196971	0.44807687	0.82284075	-1.5199687	-1.5263566	1.9530007	-0.5954573	1.2110254	0.26037288
1.0521371	1.5067729	-0.75974166	2.4186206	-1.0138854	1.6853204	-1.325867	0.5000306	-2.1543708	-2.4617465	1.3811129	2.644683	-1.3428944	0.0034791233	0.25339162	0.6354285	2.2219489	0.15769182	0.1017375	-0.3742921	0.59500825	0.41319227	-1.4062042	-0.6879392	0.36782554	-0.31972313	-0.61523	-1.3225425	-3.20534	0.90180683
-0.72183734	0.6972476	0.54799324	-2.5553408	-0.7722561	-0.9719376	-0.4839695	0.29367474	1.1112827	0.60585356	-1.217525	0.9999833	-0.73473716	-1.5717062	0.05779187	1.4260256	2.2918463	-0.03942098	0.9369134	1.3474123	0.43939334	1.6930075	-1.5427977	-1.193419	-2.0467565	1.2909144	-1.624858	1.5153204	1.4002848	2.0248036
1.955331	1.4004813	0.19512142	0.947091	-1.3461725	-1.5793518	2.2806	1.4414642	1.6729639	-0.7055375	0.3647403	-1.2506201	0.5268129	0.56622463	1.9019704	-0.22265954	0.9823084	0.784736	-0.8094641	-0.9553967	0.9991531	2.0914207	0.67235136	-1.970415	-0.85231596	-1.7694522	-0.98041874	-1.0772196	0.83289766	-0.72246855
-1.98171	-0.083700225	1.4699388	0.7781606	-1.5818967	-0.7277274	1.4069519	-2.9200437	-0.17491974	1.2134353	-0.8774898	1.8719229	1.356412	1.1921655	2.0374336	-0.5776533	-1.1139233	-1.626187	0.91722137	2.5373776	3.5989325	-0.021441827	1.7559336	-0.42139333	0.7447778	1.5846713	-2.3441248	-0.86709934	-0.9133425	-0.05122898
0.22832498	-2.2084405	-0.4531155	2.204771	0.8420477	-1.3298597	-0.08734968	-0.110369705	0.65901774	0.6065952	1.2306722	-0.7712732	1.3678159	0.14537911	0.118837066	0.9261529	-0.16332966	1.5116404	0.42217568	0.40956825	1.6660483	-1.0148529	1.227643	-1.7944876	-0.2754155	-0.9751585	-0.0049742404	-1.4563367	-0.32007545	1.1825889
