-0.9801893	-0.607716	-1.0042391	0.2792631	-1.4572963	1.8249215	-0.051298603	1.01743	1.1128366	-1.4410499	-0.13044447	0.37389213	0.31762215	-0.13933598	-0.72567004	-0.92068624	1.6497029	-0.26667383	1.9664028	0.38311812	-0.002413365	-0.08219635	0.06770042	0.7514395	-0.14829081	-0.58492196	0.77163345	1.3013114	-1.857655	-0.09105938
-1.2925332	-1.7509253	0.97952235	-0.16102093	0.6893144	-0.0648656	0.14114852	-1.9439553	-0.5254177	-0.82255274	2.2542965	-0.7134156	1.441714	-1.2601355	-0.85594666	0.8263908	-0.901897	1.2195224	1.4891388	0.6389558	-1.2314812	-2.4680934	-1.3318708	1.5979025	-1.5735964	0.97368485	-0.72351384	-0.04751781	-0.2804918	1.8355358
0.1736036	-1.4609877	-1.6802752	0.3286581	-1.9428883	1.0327057	-0.41665795	1.8740793	-0.08867623	0.8467191	-1.202172	-2.3173413	0.81311923	0.5752201	-0.5021377	0.49068668	1.0918275	-0.3176756	-1.3619994	1.576892	0.7481467	0.8968064	0.006700457	1.9351313	0.61380124	1.4835345	2.369667	-0.42285687	1.6075568	0.11752876
1.0883838	-2.44003	1.0603892	0.24365188	-2.1777182	0.21787168	1.3474709	0.50676274	1.5796725	-0.4055687	-1.2746141	1.4971796	-2.037848	-0.69753826	0.97862095	0.71959925	-0.14623234	-0.6835108	-1.1277664	2.0585225	-0.3081525	1.3047756	-0.33851486	2.5408099	1.1262467	1.7860069	-0.5057314	-0.9793901	-1.3136287	0.30158642
-0.73549694	-1.249645	2.1216598	0.46006325	0.5439387	-0.523656	1.8266783	-1.3434286	-0.81072915	-1.1773734	-1.0829527	1.985061	-0.10783367	-1.4469681	1.2525269	-0.2834325	0.11271517	-1.0141777	0.2240595	-1.377714	-1.1280068	2.276096	0.9586932	1.2623878	0.48708323	-0.017691154	1.2333117	1.7119393	0.3704012	-1.45955
-0.8392243	-1.2924902	-1.6473027	1.761195	0.445157	-1.53281	-1.3392619	1.0657153	-1.4397676	1.6806499	-1.162319	0.9992955	-0.52877355	-0.03830957	0.7431425	0.12473355	-1.1585252	0.9253379	-0.8489453	0.659242	2.0541456	-1.2459772	2.2665384	-0.11765206	0.74686635	0.42937875	-0.7266565	0.04598624	1.7753327	-0.6049116
1.5199255	0.8145937	0.24082334	-0.60769856	2.0686097	1.4093208	-1.0281469	1.370565	-0.9006511	-1.9853724	-0.54299533	1.1711785	0.25808752	0.2837384	2.2011008	0.5922113	1.102043	-0.8089407	-1.2186375	-0.08541974	-1.1965777	-2.1187916	1.8099067	1.0482686	1.7689028	0.2588622	1.05457	1.3503453	-0.45925304	0.6681605
0.19771491	-0.81497955	-0.6218663	0.064079255	-1.9829907	-0.1825706	-1.2411529	-1.6565026	-1.454824	0.017890787	-0.5394546	1.462637	0.6438786	1.8636944	-1.0054475	-0.49803066	1.0480556	0.8972889	-1.2346548	-0.92782044	0.40586033	-2.1634662	0.3515617	-0.44003958	1.0317041	0.24653274	1.491266	-0.6763983	-2.3597684	0.19497941
0.06308102	2.75648	1.8524163	2.8496103	-0.48842233	-1.0020763	-1.2533916	1.1695869	2.26932	-0.28025132	1.4281466	1.5044206	0.2771298	-0.8551765	-2.9558039	2.778266	0.035724502	0.8319666	1.6526037	-0.62280226	1.1756877	0.4270779	-1.1814126	-1.1914341	0.30465314	-0.15600426	0.48203644	1.5950544	1.6006154	-0.828991
0.7747625	1.1567886	1.9678823	-0.15519695	1.399338	0.15561076	1.5995766	-0.33761767	0.84766626	-0.7533481	-1.6228518	1.1742213	0.11156626	1.6162659	-2.1302474	0.67217743	0.40516484	1.1800888	0.21361181	-1.2904795	0.53533906	-2.1964543	1.388926	0.38168082	0.12956235	1.2225115	0.5623737	0.8906937	1.3043203	0.29750952
